id,fips,statecode,state,state_notes,county,jail,jail_notes,d2008,d2009,d2010,d2011,d2012,d2013,d2014,d2015,d2016,d2017,d2018,d2019,su2008,su2009,su2010,su2011,su2012,su2013,su2014,su2015,su2016,su2017,su2018,su2019,da2008,da2009,da2010,da2011,da2012,da2013,da2014,da2015,da2016,da2017,da2018,da2019,il2008,il2009,il2010,il2011,il2012,il2013,il2014,il2015,il2016,il2017,il2018,il2019,o2008,o2009,o2010,o2011,o2012,o2013,o2014,o2015,o2016,o2017,o2018,o2019,ho2008,ho2009,ho2010,ho2011,ho2012,ho2013,ho2014,ho2015,ho2016,ho2017,ho2018,ho2019,ac2008,ac2009,ac2010,ac2011,ac2012,ac2013,ac2014,ac2015,ac2016,ac2017,ac2018,ac2019,adp2008,adp2009,adp2010,adp2011,adp2012,adp2013,adp2014,adp2015,adp2016,adp2017,adp2018,adp2019,med2008,med2009,med2010,med2011,med2012,med2013,med2014,med2015,med2016,med2017,med2018,med2019
431,48215,TX,Texas,The Texas Attorney General's Office maintains an online custodial death report database for all county jail deaths in Texas.,Hidalgo,Hidalgo County Adult Detention Center,2019 ADP averaged between 2018 and 2020,0,0,3,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1131,1142,1280,1304,1433,1385,1396,1370,1229,1287,1247.38,1353,public,public,public,public,public,public,public,public,public,public,public,public
432,48245,TX,Texas,The Texas Attorney General's Office maintains an online custodial death report database for all county jail deaths in Texas.,Jefferson,Jefferson County Detention Center,,3,0,1,3,0,3,2,0,1,3,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,1,3,0,2,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,898,914,916,780,778,848,831,789,718,712,777,"NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc./Wellpath",Wellpath,Wellpath,Wellpath,Wellpath,Wellpath/CorrHealth,CorrHealth
433,48251,TX,Texas,The Texas Attorney General's Office maintains an online custodial death report database for all county jail deaths in Texas.,Johnson,Johnson County Jail,,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,585,565,614,683,687,713,700,788,871,683,879,Community Eductional Centers,Community Eductional Centers,Community Eductional Centers/LaSalle Southwest Corrections,LaSalle Southwest Corrections,LaSalle Southwest Corrections,LaSalle Southwest Corrections,LaSalle Southwest Corrections,LaSalle Southwest Corrections,LaSalle Southwest Corrections,LaSalle Southwest Corrections,LaSalle Southwest Corrections,LaSalle Southwest Corrections
434,48303,TX,Texas,The Texas Attorney General's Office maintains an online custodial death report database for all county jail deaths in Texas.,Lubbock,Lubbock Detention Center,,2,1,1,1,2,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,727,828,1041,1092,1188,1224,1183,1123,1149,1230,1245,,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath
435,48309,TX,Texas,The Texas Attorney General's Office maintains an online custodial death report database for all county jail deaths in Texas.,McLennan,McLennan County Jail,2008 ADP from U.S. Bureau of Justice Statistics,0,1,1,3,2,0,1,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0,1,2,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,882,862,873,950,880,859,854,747,790,826,848,908,public,public,public,public,public,public,public,public,public,public,CorrHealth,CorrHealth
436,48339,TX,Texas,The Texas Attorney General's Office maintains an online custodial death report database for all county jail deaths in Texas.,Montgomery,Montgomery County Jail,2018 ADP averaged from 2016 and 2017,0,1,1,1,2,2,4,0,1,2,2,4,0,1,1,0,2,1,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982,884,978,1001,923,1103,1122,1033,899,878,888.5,923,public,public,public,public,public,public/Wellpath,Wellpath,Wellpath,Wellpath,Wellpath/Southwest Correctional Medical Group,Southwest Correctional Medical Group,Southwest Correctional Medical Group
437,48355,TX,Texas,The Texas Attorney General's Office maintains an online custodial death report database for all county jail deaths in Texas.,Nueces,Nueces County Jail,,2,1,2,3,0,1,1,2,2,4,3,1,1,0,1,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,0,1,0,1,1,2,3,1,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,892,937,914,980,968,962,977,995,1045,997,981,961,public,public,"public/NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc./Wellpath",Wellpath,Wellpath,Wellpath,Wellpath
438,48439,TX,Texas,The Texas Attorney General's Office maintains an online custodial death report database for all county jail deaths in Texas.,Tarrant,Tarrant County - Correctional Center,2014 ADP averaged from 2015 and 2016,0,0,3,3,3,3,1,3,0,0,0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,1692,,1645.5,1640,1651,1894,1963.21,1984,public,public,public,public,public,public,public,public,public,public,public,
439,48439,TX,Texas,The Texas Attorney General's Office maintains an online custodial death report database for all county jail deaths in Texas.,Tarrant,Tarrant County - Green Bay Maximum Security Facility,2014 ADP averaged from 2015 and 2016,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1034,,1166,1193,1139,1436,1486.38,1540,public,public,public,public,public,public,public,public,public,public,public,
440,48453,TX,Texas,The Texas Attorney General's Office maintains an online custodial death report database for all county jail deaths in Texas.,Travis,Travis County Correctional Complex,,0,1,3,0,1,3,1,2,0,2,5,2,0,1,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2512,2406,2382,2414,2264,2345,2346,2463,2528,2505,2393,2096,public,public,public,public,public,public,public,public,public,public,public,
441,49001,UT,Utah,,Beaver,Beaver County Corr. Facility,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,370,365,383,381,376,371,369,369,369,369,369,public,public,public,public,public,public,public,public,public,public,public,public
442,49005,UT,Utah,,Cache,Cache County Jail,,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,289,290,285,286,230,230,248,267,282,279,274,public,public,public,public,public,public,public,public,public,public/Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services
443,49011,UT,Utah,,Davis,Davis County Jail,,,0,2,1,0,4,0,1,5,1,0,0,,0,0,0,0,4,0,0,3,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,,0,2,1,0,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,743,734,660,676,694,688,697,696,625,724,743,602,public,public,public,Wasatch Correctional Medical Care,Wasatch Correctional Medical Care,Wasatch Correctional Medical Care,Wasatch Correctional Medical Care,Wasatch Correctional Medical Care,Wasatch Correctional Medical Care,Wasatch Correctional Medical Care,Wasatch Correctional Medical Care,Wasatch Correctional Medical Care
444,49013,UT,Utah,,Duchesne,Duchesne County Jail,,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,161,166,170,161,171,172,177,160,151,138,115,public,public,public,public,public,public,public,public,public,public,public,public
445,49025,UT,Utah,,Kane,Kane County Jail,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,5.17,16.1,25.82,144.11,173.18,169.29,171.8,181.54,184.68,182,184,public,public,public,public,public,public,public,public,public,public,public,public
446,49035,UT,Utah,,Salt Lake,Salt Lake County Metro Jail and the Oxbow Jail Facility,,1,3,2,5,5,7,6,4,5,4,4,6,1,0,0,2,0,0,6,2,2,2,1,2,0,0,0,0,0,1,0,1,0,0,2,2,0,3,2,3,5,6,0,1,3,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175,2181,2185,2282,2204,2147,2166,1996,1934,2209,2322,2281,Wellcomm Inc,Wellcomm Inc,Wellcomm Inc,Wellcomm Inc,Wellcomm Inc,Wellcomm Inc,Wellcomm Inc,Wellcomm Inc,Wellcomm Inc,Wellcomm Inc,Wellcomm Inc,Wellcomm Inc
447,49047,UT,Utah,,Uintah,Uintah County Jail,,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,112,124,107,133,135,146,161,192,180,214,214,216,public,public,public,public,public,public,public,public,public,public,public,public
448,49049,UT,Utah,,Utah,Utah County Jail,,0,0,1,2,0,2,3,1,2,0,0,1,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,726,758,814,846,891,889,826,783,642,596,581,public,public,public,public,public,public,public,public,public,public,public,public
449,49053,UT,Utah,,Washington,Washington County Jail,,0,0,0,3,0,1,2,1,1,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,424,447,485,430,420.69,451.02,430.61,429.26,435.17,413,430.2,public,public,public,public,public,public,public,public,public,public,public,public
450,49057,UT,Utah,,Weber,Weber County Corr. Facility,,0,3,1,1,4,4,6,2,2,0,1,2,0,,,,2,1,,1,,0,1,1,0,,,,,,,,1,0,0,1,0,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,1070,928,965,1086,992,923,899,942,937,1025,875,1018.08,public,public,public,public,public,public,public,public,public,public,public,public
510,51147,VA,Virginia,,"Amelia, Buckingham, Cumberland, Lunenburg, Nottoway, Prince Edward",Piedmont Regional Jail,2008-2009 ADP from U.S. Bureau of Justice Statistics,1,1,1,1,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,600,744,724,680,550,618,655,648,622,702,622,public,public,public,public,public,public/Mediko,Mediko,Mediko,Mediko,Mediko,Mediko/Wellpath,Wellpath
451,,VA,Virginia,,"Bland, Carroll, Floyd, Giles, Grayson, Pulaski, Wythe and the City of Radford",New River Valley Regional Jail,,2,0,0,0,0,0,2,3,3,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657.5,723.9,728.6,794.1,844.4,851.6,862.7,828.8,843.8,816.8,872,862,public,public,public,public,public,public,public,public,public,public,public,public
459,51550,VA,Virginia,,Chesapeake City,Chesapeake City Jail,,0,0,0,2,0,2,2,0,0,3,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,1149,1045,1037,1148,1162,1164,966,888,980,1035.22,939.11,Wexford Health Sources/Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Conmed/Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath
452,,VA,Virginia,,"Chesapeake, Hampton, Newport News, Norfolk and Portsmouth cities",Hampton Roads Regional Jail,,7,6,1,3,3,5,2,4,4,5,7,2,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,3,3,5,2,3,4,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1233,1270,1248,1199,1250,924,904,1030,1121,1097,1035,960.33,First Medical Management,First Medical Management,First Medical Management,First Medical Management,"First Medical Management/NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc./Wellpath",Wellpath,Wellpath,Wellpath,Wellpath
453,51059,VA,Virginia,,Fairfax,Fairfax County Adult Detention Center,,0,2,1,1,0,0,0,3,1,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329,1307,1231,1246,1241,1221,1193,1053,1029,1015,977,761.75,public,public,public,public,public,public,public,public,public,public,public,public
454,,VA,Virginia,,"Franklin, Montgomery, Roanoke and City of Salem",Western Virginia Regional Jail,,,0,0,3,0,0,2,0,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,0,0,2,0,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,375,716,715,737,785,818,758,853,850,904,918,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath
455,,VA,Virginia,,"Hopewell County, Petersburg city, Prince George county, Chesterfield county, Charles City county, Surry County, Colonial Heights city",Riverside Regional Jail,,1,2,2,2,4,1,4,3,2,5,1,1,0,0,1,1,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,4,0,4,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,1206,1252,1262,1399,1421,1526,1461,1494,1542,1407,1311.59,public,public,public,public,public/Wellpath,Wellpath,Wellpath,Wellpath,Wellpath/Corizon Health,Corizon Health ,Corizon Health ,Corizon Health/Wellpath
460,51710,VA,Virginia,,Norfolk,Norfolk City Jail,,5,4,0,2,2,2,2,0,0,0,0,3,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1639,1525,1329,1300,1394,1430,1360,1163,1115,1078,840,960,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath
509,51141,VA,Virginia,,Patrick,Patrick County Jail,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32,60,65,80,85,91,87,128,119,102.2,public,public,public,public,public,public,public,public,public,public,public,public
461,,VA,Virginia,,Prince Anne,Virginia Beach Correctional Center,,1,2,1,2,0,0,1,1,3,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1508,1419,1421,1430,1442,1454,1623,1378,1318,1323,1385.9,1362.1,Corizon Health ,Corizon Health ,Corizon Health/Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,"Wellpath/NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc."
456,,VA,Virginia,,"Prince William County, Town of Occoquan, Town of Quantico, Town of Dumfries, Town of Haymarket, City of Manassas, City of Manassas Park",Prince William - Manassas Regional Adult Detention Center,,1,2,0,1,0,0,1,1,0,0,1,1,,0,0,,0,0,,,0,0,,,,0,0,,0,0,,,0,0,,,,0,0,,0,0,,,0,0,,,,2,0,,0,0,,,0,0,,,,0,0,,0,0,,,0,0,,,,0,0,,0,0,,,0,0,,,737,840,869,866,862,958,985,980,952,964,993,993,public,public,public,public,public,public,public,public,public,public,public,public
457,,VA,Virginia,,Richmond City,Richmond City Jail,,,3,7,3,4,0,5,4,4,2,1,1,,0,0,0,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,2,2,0,0,,2,6,2,3,0,4,2,1,0,1,1,,1,1,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,1475,1422,1361,1356,1331,1323,1172,1078,944,997,857.58,731,public,public,public,public/Wellpath,Wellpath,Wellpath,"Wellpath/NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc./Correctional Medical Care",Correctional Medical Care,Mediko
458,,VA,Virginia,,"Stafford, Spotsylvania, King George counties, and the City of Fredericksburg",Rappahannock Regional Jail,,0,0,1,1,2,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987,1183,1344,1345,1401,1444,1439,1306,1316,1405,1398,1342,public,public,public,public,public,public,public,public,public,public,public,public
462,,WA,Washington,,"Auburn, Burien, Des Moines, Federal Way, Renton, SeaTac, Tukwila cities",South Correctional Entity Regional Jail,,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,282,353,426,618,638,555,614,641,601,public,public,public,public/Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,"Wellpath/NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc."
463,53005,WA,Washington,,Benton,Benton County Jail,,1,0,0,0,2,1,2,3,2,0,3,0,0,0,0,0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,675,667,624,620,558,566,615,558,489,541,611.54,615.26,public,public,public,public,public,public,public/Wellpath,Wellpath,Wellpath,"Wellpath/NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc."
464,53011,WA,Washington,,Clark,Clark County Main Jail,,1,2,1,2,5,0,1,2,3,0,0,4,1,1,1,2,4,0,1,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563.49,571.53,568.08,591.67,616.51,625.65,667.92,644.19,628.65,629.03,583.4,634.55,Wexford Health Sources,Wexford Health Sources,Wexford Health Sources/Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath
465,53033,WA,Washington,,King,King County Correctional Facility,,2,4,3,1,5,1,1,2,1,4,4,2,0,1,3,1,1,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,,2,2,2,0,0,3,0,0,1,1,2,2,0,0,1,0,0,1,1,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,1353.8,1434.7,1464.5,1321.4,1109.5,1100.5,1138.4,1129.2,1135.7,1185.7,1177.4,1159,public,public,public,public,public,public,public,public,public,public,public,public
524,53033,WA,Washington,,King,Maleng Regional Justice Center,,0,0,2,1,0,1,1,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906.9,750.6,669.7,684.3,634.8,684.5,760.1,783.4,762.9,882,785,817,public,public,public,public,public,public,public,public,public,public,public,public
466,53035,WA,Washington,,Kitsap,Kitsap County Jail,,0,0,2,0,0,2,0,1,1,1,1,2,0,0,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,372,436,461,429,450,435,410,398,410,409,368,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,"NaphCare, Inc."
467,53053,WA,Washington,,Pierce,Pierce County Jail,,3,1,3,1,2,1,0,5,1,0,3,0,2,0,3,0,2,0,0,1,1,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337,1267,1304,1280,1289,1150,1133,1147,1164,1160,1091,1026,public,public,public,public,public,public,public,"public/Wellpath/NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc."
468,53061,WA,Washington,,Snohomish,Snohomish County Jail,,,1,1,3,3,3,5,0,0,2,1,0,,0,0,1,0,0,3,0,0,1,0,0,,1,0,0,0,2,1,0,0,0,1,0,,0,1,2,2,1,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1257,1203,1053,1122,1188,1176,1125,969,901,904,874,865,public,public,public,public,public,public,public,public,public,public,public,public
469,53063,WA,Washington,,Spokane,Spokane County Jail,,,,,,3,2,1,6,0,3,7,2,,,,,1,1,0,1,0,1,2,1,,,,,0,0,0,1,0,0,2,1,,,,,1,0,1,3,0,2,3,0,,,,,1,0,0,0,0,0,0,0,,,,,0,1,0,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,674.5,963.3,805.8,816.9,835,721,898,910,942,1023.2,1007,913.83,public,public,public,public,public,public,public,public,"public/NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc."
470,53067,WA,Washington,,Thurston,Thurston County Jail,,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,437.2,438.4,410.1,431.5,422.4,450.9,413.7,405.6,465.6,478.5,446,406,Healthcare Delivery Systems,Healthcare Delivery Systems,Healthcare Delivery Systems,Healthcare Delivery Systems,Healthcare Delivery Systems,Healthcare Delivery Systems,Healthcare Delivery Systems,Healthcare Delivery Systems,Healthcare Delivery Systems,Healthcare Delivery Systems,Healthcare Delivery Systems,Healthcare Delivery Systems
471,53077,WA,Washington,,Yakima,Yakima County DOC - Main Jail,,3,1,0,1,1,0,1,1,1,2,2,1,2,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1079.9,1125.9,1171.4,778.32,695.8,722.9,793.5,780.8,844,947.3,965.7,935.4,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath
